,布絏,ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
2180,2409,2022/8/11 00:00,114016790,1726016659,14.65,15.5,14.6,15.3,0.95,24093
2181,2409,2022/8/12 00:00,63374588,960686238,15.2,15.4,15.1,15.1,-0.2,11824
2182,2409,2022/8/15 00:00,30215324,459777873,15.2,15.4,15.1,15.25,0.15,8581
2183,2409,2022/8/16 00:00,83160663,1308703206,15.4,15.95,15.35,15.85,0.6,17763
2184,2409,2022/8/17 00:00,72670489,1165513289,16,16.2,15.85,16.15,0.3,29063
2185,2409,2022/8/18 00:00,34464356,544912865,16,16,15.7,15.7,-0.45,9004
2186,2409,2022/8/19 00:00,169967535,2840322761,15.7,17.15,15.7,16.95,1.25,36196
2187,2409,2022/8/22 00:00,59277923,994306666,16.65,16.95,16.6,16.95,0,12630
2188,2409,2022/8/23 00:00,96785104,1563542218,16.8,16.8,15.75,16,-0.95,26039
2189,2409,2022/8/24 00:00,44791468,724969058,16.3,16.4,16.05,16.15,0.15,9994
2190,2409,2022/8/25 00:00,39157787,630929865,16.3,16.3,15.95,16.1,-0.05,7331
2191,2409,2022/8/26 00:00,25098139,404140237,16.25,16.25,16,16.15,0.05,6229
2192,2409,2022/8/29 00:00,60744158,957323283,15.7,16.05,15.4,15.75,-0.4,11540
2193,2409,2022/8/30 00:00,69214560,1139413680,16.15,16.7,16.15,16.4,0.65,16660
2194,2409,2022/8/31 00:00,53743432,891257446,16.2,16.75,16.15,16.75,0.35,11116
2195,2409,2022/9/1 00:00,98424979,1669901428,16.65,17.25,16.45,17.1,0.35,23008
2196,2409,2022/9/2 00:00,63622671,1079912418,17.05,17.35,16.7,16.9,-0.2,14847
2197,2409,2022/9/5 00:00,77674615,1338313918,16.9,17.45,16.8,17.4,0.5,18101
2198,2409,2022/9/6 00:00,66939766,1168326468,17.35,17.7,17.25,17.5,0.1,16361
2199,2409,2022/9/7 00:00,67941022,1182873972,17.4,17.6,17.1,17.4,-0.1,15266
2200,2409,2022/9/8 00:00,55878686,975153398,17.45,17.6,17.3,17.35,-0.05,11405
2201,2409,2022/9/12 00:00,38834848,675137500,17.5,17.6,17.25,17.25,-0.1,9753
2202,2409,2022/9/13 00:00,36780016,637614155,17.4,17.5,17.2,17.35,0.1,8168
2203,2409,2022/9/14 00:00,43708407,746557620,17.05,17.2,16.95,17.05,-0.3,13755
2204,2409,2022/9/15 00:00,142287634,2536200510,17.3,18,17.25,18,0.95,30469
2205,2409,2022/9/16 00:00,101168745,1815624663,18.05,18.15,17.8,18.1,0.1,19367
2206,2409,2022/9/19 00:00,60867848,1088473528,18.1,18.1,17.65,17.95,-0.15,12949
2207,2409,2022/9/20 00:00,100024407,1742351187,18,18.05,17.1,17.1,-0.85,30238
2208,2409,2022/9/21 00:00,160105455,2672670661,17.15,17.45,16.3,16.8,-0.3,61721
2209,2409,2022/9/22 00:00,96638672,1571991792,16.45,16.7,16.05,16.25,-0.55,21893
2210,2409,2022/9/23 00:00,54361975,871603043,16.2,16.35,15.8,15.8,-0.45,14019
2211,2409,2022/9/26 00:00,43419512,661986945,15.6,15.6,15.05,15.1,-0.7,9521
2212,2409,2022/9/27 00:00,44968339,678727587,15.25,15.4,15,15.05,-0.05,10089
2213,2409,2022/9/28 00:00,56937807,840749075,14.95,15,14.6,14.7,-0.35,12839
2214,2409,2022/10/11 00:00,71435572,1163186687,16.15,16.7,15.9,16.45,X0.00,25169
2215,2409,2022/10/12 00:00,77189770,1231608123,16.45,16.55,15.3,16.45,0,23430
2216,2409,2022/10/13 00:00,79582120,1333949969,16.3,17.15,16.25,16.8,0.35,20391
2217,2409,2022/10/14 00:00,64127019,1104038977,17.1,17.45,16.95,17.15,0.35,13280
2218,2409,2022/10/17 00:00,109492393,1957788133,17.4,18.3,17.35,18,0.85,33575
2219,2409,2022/10/18 00:00,72632346,1337016899,18.95,18.95,18,18.2,0.2,22519
2220,2409,2022/10/19 00:00,62722254,1129109104,18,18.25,17.65,18.15,-0.05,15772
2221,2409,2022/10/20 00:00,88215687,1598394756,17.7,18.7,17.35,18.7,0.55,17671
2222,2409,2022/10/21 00:00,58027515,1058751941,18.45,18.7,17.85,17.9,-0.8,26927
2223,2409,2022/10/24 00:00,63309684,1106067280,17.9,18.1,17.05,17.1,-0.8,32591
2224,2409,2022/10/25 00:00,54592305,931041331,17.2,17.4,16.7,16.85,-0.25,17932
2225,2409,2022/10/26 00:00,49698327,844890573,16.95,17.3,16.55,17.15,0.3,12351
2226,2409,2022/10/27 00:00,114375074,1906022772,16.5,17.4,15.9,17.4,0.25,28308
2227,2409,2022/10/28 00:00,43547386,742296787,17,17.25,16.7,17.2,-0.2,13012
2228,2409,2022/10/31 00:00,37625362,644905633,17.4,17.45,16.9,16.9,-0.3,10584
2229,2409,2022/11/1 00:00,45373054,790167150,17.25,17.55,17.1,17.5,0.6,10492
2230,2409,2022/11/2 00:00,48852361,870348978,17.35,18.05,17.3,18.05,0.55,13292
2231,2409,2022/11/3 00:00,40267995,714685492,17.7,18.05,17.55,17.6,-0.45,10359
2232,2409,2022/11/4 00:00,46101013,812077383,17.3,17.95,17.2,17.9,0.3,10299
2233,2409,2022/11/7 00:00,31314284,558470892,17.85,18,17.65,17.8,-0.1,8038
2234,2409,2022/11/8 00:00,36110918,646944204,18.15,18.3,17.7,17.7,-0.1,9846
2235,2409,2022/11/9 00:00,27990940,500776170,17.85,18,17.75,17.9,0.2,6964
2236,2409,2022/11/10 00:00,41153052,718047452,17.75,17.75,17.3,17.35,-0.55,12739
2237,2409,2022/11/11 00:00,58330468,1040022892,17.85,18.1,17.6,17.7,0.35,12002
2238,2409,2022/11/14 00:00,35065176,627701250,17.7,18.05,17.65,17.95,0.25,7859
2239,2409,2022/11/15 00:00,39424120,707855055,17.85,18.1,17.7,18.1,0.15,9895
2240,2409,2022/11/16 00:00,49967481,883674830,18.05,18.05,17.55,17.55,-0.55,16264
2241,2409,2022/11/17 00:00,57676239,986444971,17.4,17.4,16.95,17.05,-0.5,26029
2242,2409,2022/11/18 00:00,56006232,943245133,17.25,17.25,16.65,16.7,-0.35,13950
2243,2409,2022/11/21 00:00,42633695,700388677,16.65,16.65,16.3,16.35,-0.35,10343
2244,2409,2022/11/22 00:00,49227247,796106330,16.35,16.4,16,16.05,-0.3,13153
2245,2409,2022/11/23 00:00,40241995,663377501,16.2,16.6,16.2,16.5,0.45,9071
2246,2409,2022/11/24 00:00,39023319,639050814,16.7,16.7,16.25,16.3,-0.2,10580
2247,2409,2022/11/25 00:00,38558194,630438232,16.3,16.55,16.2,16.3,0,9926
2248,2409,2022/11/28 00:00,41653222,669347705,16.15,16.25,15.95,16,-0.3,10158
2249,2409,2022/11/29 00:00,23395306,376011311,15.95,16.2,15.85,16.15,0.15,6333
2250,2409,2022/11/30 00:00,44504109,718679460,16.05,16.4,15.9,16.1,-0.05,7675
2251,2409,2022/12/1 00:00,46384607,757131753,16.35,16.45,16.15,16.35,0.25,10771
2252,2409,2022/12/2 00:00,30970376,503520088,16.25,16.35,16.1,16.3,-0.05,7751
2253,2409,2022/12/5 00:00,47663530,785133039,16.25,16.65,16.2,16.55,0.25,10440
2254,2409,2022/12/6 00:00,43049925,697341987,16.55,16.55,16,16,-0.55,10709
2255,2409,2022/12/7 00:00,49205470,778995238,15.9,16.05,15.65,15.65,-0.35,14099
2256,2409,2022/12/8 00:00,22541885,353626718,15.7,15.85,15.5,15.65,0,6046
2257,2409,2022/12/9 00:00,18713248,294350540,15.75,15.8,15.65,15.7,0.05,4597
2258,2409,2022/12/12 00:00,32534874,506362110,15.6,15.7,15.4,15.7,0,8355
2259,2409,2022/12/13 00:00,39120134,610618979,15.9,15.95,15.4,15.45,-0.25,12398
2260,2409,2022/12/14 00:00,32309118,506794516,15.6,15.95,15.45,15.75,0.3,8842
2261,2409,2022/12/15 00:00,39250181,610690504,15.65,15.75,15.5,15.5,-0.25,12443
2262,2409,2022/12/16 00:00,167022827,2522460850,15.2,15.4,15.05,15.05,-0.45,19567
2263,2409,2022/12/19 00:00,64892737,975290619,15.1,15.25,14.95,14.95,-0.1,13162
2264,2409,2022/12/20 00:00,67190969,1001544971,14.9,15.15,14.8,14.8,-0.15,12129
2265,2409,2022/12/21 00:00,68474393,1009838493,14.95,15,14.65,14.65,-0.15,17290
2266,2409,2022/12/22 00:00,80803902,1236794616,14.85,15.55,14.85,15.3,0.65,13221
2267,2409,2022/12/23 00:00,36393849,557682900,15.15,15.45,15,15.4,0.1,7043
2268,2409,2022/12/26 00:00,18597546,288578203,15.5,15.65,15.35,15.5,0.1,5247
2269,2409,2022/12/27 00:00,17797050,276956583,15.6,15.7,15.45,15.5,0,4994
2270,2409,2022/12/28 00:00,22621973,345200394,15.5,15.55,15.1,15.15,-0.35,6450
2271,2409,2022/12/29 00:00,25890053,390586365,15.15,15.2,15,15.1,-0.05,5584
2272,2409,2022/12/30 00:00,14971246,225561324,15.2,15.25,15,15,-0.1,4598
2273,2409,2023/1/3 00:00,31622801,483330386,15,15.45,15,15.45,0.45,7071
2274,2409,2023/1/4 00:00,42499265,669312475,15.4,15.95,15.4,15.7,0.25,9499
2275,2409,2023/1/5 00:00,28140611,440231723,15.85,15.9,15.5,15.55,-0.15,9711
2276,2409,2023/1/6 00:00,75069769,1193951171,15.65,16.05,15.6,15.95,0.4,13129
2277,2409,2023/1/9 00:00,35711628,571017336,16.05,16.1,15.85,16.05,0.1,7284
2278,2409,2023/1/10 00:00,25778839,411187624,16,16.05,15.8,16,-0.05,6411
2279,2409,2023/1/11 00:00,29433593,473860779,16.1,16.25,15.95,16.1,0.1,6278
2280,2409,2023/1/12 00:00,17637350,282466460,16.15,16.2,15.9,15.95,-0.15,5532
2281,2409,2023/1/13 00:00,19600695,312440784,16.05,16.05,15.8,15.9,-0.05,4954
2282,2409,2023/1/16 00:00,14041394,223879299,15.95,16.05,15.85,15.9,0,3777
2283,2409,2023/1/17 00:00,21000171,333343109,15.95,16,15.8,15.85,-0.05,4940
2284,2409,2023/1/30 00:00,81861978,1351511495,16.2,16.65,16.1,16.65,0.8,25392
2285,2409,2023/1/31 00:00,55184304,924855654,16.5,16.95,16.4,16.75,0.1,13143
2286,2409,2023/2/1 00:00,36369661,602329121,16.75,16.8,16.35,16.65,-0.1,10101
2287,2409,2023/2/2 00:00,24915605,418318564,16.7,16.85,16.6,16.8,0.15,9066
2288,2409,2023/2/3 00:00,25595656,424734731,16.85,16.85,16.5,16.5,-0.3,8927
2289,2409,2023/2/6 00:00,19160886,317273915,16.45,16.7,16.45,16.5,0,5325
2290,2409,2023/2/7 00:00,58502292,989817386,16.65,17.1,16.65,17,0.5,14692
2291,2409,2023/2/8 00:00,112562833,1977349221,17.1,17.9,16.9,17.7,0.7,26456
2292,2409,2023/2/9 00:00,67980943,1192860796,17.35,17.85,17.1,17.65,-0.05,16607
2293,2409,2023/2/10 00:00,55683620,964108033,17.6,17.65,17.15,17.15,-0.5,15110
2294,2409,2023/2/13 00:00,57844947,965870880,17.1,17.25,16.5,16.55,-0.6,22241
2295,2409,2023/2/14 00:00,55227544,941201075,16.75,17.25,16.7,17.15,0.6,13180
2296,2409,2023/2/15 00:00,57644731,998965050,17,17.6,16.9,17.25,0.1,15391
2297,2409,2023/2/16 00:00,80995009,1442444208,17.5,18,17.4,17.95,0.7,23829
2298,2409,2023/2/17 00:00,78446062,1420716918,17.8,18.35,17.7,18.2,0.25,19885
2299,2409,2023/2/20 00:00,118317474,2212111202,18.5,18.95,18.2,18.85,0.65,32562
2300,2409,2023/2/21 00:00,55262439,1030213555,18.6,18.9,18.45,18.6,-0.25,15877
2301,2409,2023/2/22 00:00,54477818,1013496545,18.4,18.75,18.35,18.75,0.15,12701
2302,2409,2023/2/23 00:00,74074175,1358678288,18.7,18.75,18.15,18.3,-0.45,20250
2303,2409,2023/2/24 00:00,87641154,1632293242,18.15,18.8,18.15,18.6,0.3,16209
2304,2409,2023/3/1 00:00,64476347,1200699577,18.7,18.95,18.4,18.65,0.05,13513
2305,2409,2023/3/2 00:00,53896197,988291418,18.55,18.65,18.15,18.25,-0.4,14180
2306,2409,2023/3/3 00:00,96364286,1814429215,18.55,19.2,18.45,18.95,0.7,23225
2307,2409,2023/3/6 00:00,63231333,1214737178,19.05,19.4,19,19.25,0.3,16888
2308,2409,2023/3/7 00:00,49622003,941277722,19.05,19.15,18.65,19.15,-0.1,15649
2309,2409,2023/3/8 00:00,31619453,603230332,18.95,19.25,18.8,19.25,0.1,9211
2310,2409,2023/3/9 00:00,50988284,956699344,19.35,19.35,18.5,18.5,-0.75,21837
2311,2409,2023/3/10 00:00,51895373,944054182,18.3,18.45,18,18.15,-0.35,12844
2312,2409,2023/3/13 00:00,29999609,542997608,18.05,18.3,17.85,18.25,0.1,8341
2313,2409,2023/3/14 00:00,46572324,825532581,18,18.05,17.55,17.65,-0.6,14780
2314,2409,2023/3/15 00:00,34304614,606296045,17.9,17.9,17.45,17.45,-0.2,10569
2315,2409,2023/3/16 00:00,36020134,636188657,17.55,17.8,17.4,17.75,0.3,8810
2316,2409,2023/3/17 00:00,72403670,1295945359,17.8,18.1,17.5,18,0.25,11720
2317,2409,2023/3/20 00:00,15450398,277509712,17.95,18.1,17.85,18,0,4799
2318,2409,2023/3/21 00:00,39993526,735641833,18.4,18.7,18.15,18.25,0.25,10897
2319,2409,2023/3/22 00:00,18864708,343944348,18.4,18.45,18.1,18.15,-0.1,7294
2320,2409,2023/3/23 00:00,18280410,331390320,18.1,18.3,18,18.1,-0.05,6446
2321,2409,2023/3/24 00:00,31082684,572063640,18.2,18.55,18.15,18.5,0.4,9145
2322,2409,2023/3/27 00:00,25022077,464283129,18.55,18.75,18.4,18.45,-0.05,7049
2323,2409,2023/3/28 00:00,31574256,575415588,18.45,18.65,18.05,18.15,-0.3,8417
2324,2409,2023/3/29 00:00,30329719,557520381,18.2,18.5,18.2,18.5,0.35,7545
2325,2409,2023/3/30 00:00,24246404,444290690,18.5,18.55,18.15,18.35,-0.15,6247
2326,2409,2023/3/31 00:00,26200045,482303484,18.3,18.55,18.25,18.4,0.05,5455
2327,2409,2023/4/6 00:00,29404695,542807548,18.35,18.7,18.05,18.6,0.2,8136
2328,2409,2023/4/7 00:00,15938116,295904920,18.7,18.75,18.4,18.5,-0.1,5147
2329,2409,2023/4/10 00:00,15362677,283922103,18.45,18.6,18.35,18.55,0.05,3714
2330,2409,2023/4/11 00:00,23525805,439145512,18.65,18.75,18.55,18.7,0.15,6317
2331,2409,2023/4/12 00:00,29648683,551965724,18.65,18.85,18.4,18.8,0.1,8086
2332,2409,2023/4/13 00:00,71632995,1361283261,18.95,19.3,18.7,18.85,0.05,15152
2333,2409,2023/4/14 00:00,42002861,800333384,19.05,19.3,18.85,19.1,0.25,10850
2334,2409,2023/4/17 00:00,28908419,549929465,19.1,19.2,18.85,19.1,0,8315
2335,2409,2023/4/18 00:00,49208600,926685050,19.1,19.15,18.7,18.75,-0.35,9708
2336,2409,2023/4/19 00:00,41227853,758787944,18.8,18.85,18.2,18.25,-0.5,14669
2337,2409,2023/4/20 00:00,28004323,507302388,18.15,18.25,18,18.1,-0.15,7689
2338,2409,2023/4/21 00:00,46150190,846742226,18.25,18.75,18.1,18.25,0.15,11584
2339,2409,2023/4/24 00:00,15045413,275286478,18.2,18.4,18.2,18.35,0.1,4901
2340,2409,2023/4/25 00:00,31524402,570524127,18.45,18.5,17.9,17.95,-0.4,8388
2341,2409,2023/4/26 00:00,19333332,346553274,17.95,18.1,17.8,17.9,-0.05,5814
2342,2409,2023/4/27 00:00,20821327,369123573,17.9,18,17.6,17.7,-0.2,6691
2343,2409,2023/4/28 00:00,98814304,1701223997,17.8,17.85,17,17,-0.7,26828
2344,2409,2023/5/2 00:00,38150868,658528360,17.2,17.45,17.1,17.3,0.3,11366
2345,2409,2023/5/3 00:00,25840127,443608258,17.25,17.35,17.05,17.05,-0.25,8268
2346,2409,2023/5/4 00:00,20962047,357473095,17.05,17.2,16.9,17.1,0.05,6073
2347,2409,2023/5/5 00:00,16220917,280341460,17.15,17.4,17.1,17.3,0.2,4722
2348,2409,2023/5/8 00:00,29263053,508080234,17.5,17.6,17.2,17.25,-0.05,6865
2349,2409,2023/5/9 00:00,51076364,905116534,17.4,17.95,17.35,17.7,0.45,11987
2350,2409,2023/5/10 00:00,21858413,383442492,17.6,17.7,17.45,17.55,-0.15,5783
2351,2409,2023/5/11 00:00,23610225,407245705,17.55,17.55,17.1,17.1,-0.45,7149
2352,2409,2023/5/12 00:00,21671482,367834202,17.1,17.1,16.9,16.95,-0.15,7885
2353,2409,2023/5/15 00:00,15868780,269162816,16.95,17.1,16.8,17.05,0.1,4323
2354,2409,2023/5/16 00:00,17365802,296691804,17.05,17.15,16.95,17.05,0,5532
2355,2409,2023/5/17 00:00,29089753,502872977,17.1,17.4,17.05,17.25,0.2,9540
2356,2409,2023/5/18 00:00,26222788,451926283,17.3,17.35,17.05,17.25,0,7574
2357,2409,2023/5/19 00:00,20161461,349617928,17.3,17.4,17.25,17.4,0.15,5236
2358,2409,2023/5/22 00:00,41471772,735183727,17.55,17.85,17.5,17.8,0.4,9986
2359,2409,2023/5/23 00:00,37529455,663667358,17.9,17.9,17.55,17.6,-0.2,9415
2360,2409,2023/5/24 00:00,19704503,346252636,17.5,17.75,17.45,17.65,0.05,6728
2361,2409,2023/5/25 00:00,21889129,385374620,17.7,17.75,17.5,17.5,-0.15,4902
2362,2409,2023/5/26 00:00,21289219,372050494,17.5,17.7,17.4,17.4,-0.1,6293
2363,2409,2023/5/29 00:00,36122931,640128558,17.5,17.9,17.45,17.65,0.25,8130
2364,2409,2023/5/30 00:00,20916627,368781443,17.7,17.75,17.55,17.6,-0.05,6537
2365,2409,2023/5/31 00:00,43967040,775438049,17.75,17.8,17.6,17.6,0,5499
2366,2409,2023/6/1 00:00,14642898,258301281,17.7,17.75,17.6,17.6,0,4151
2367,2409,2023/6/2 00:00,26934180,475128466,17.65,17.8,17.5,17.75,0.15,7348
2368,2409,2023/6/5 00:00,79033207,1449303797,17.85,18.75,17.75,18.5,0.75,21362
2369,2409,2023/6/6 00:00,45960980,854424317,18.5,18.75,18.25,18.7,0.2,12332
2370,2409,2023/6/7 00:00,35506385,661038225,18.75,18.9,18.5,18.55,-0.15,10999
2371,2409,2023/6/8 00:00,29450972,537743365,18.55,18.55,18.15,18.25,-0.3,9679
2372,2409,2023/6/9 00:00,23573005,429639254,18.35,18.35,18.1,18.25,0,6803
2373,2409,2023/6/12 00:00,30144567,557050285,18.35,18.6,18.35,18.45,0.2,8568
2374,2409,2023/6/13 00:00,33108371,611373248,18.5,18.6,18.3,18.55,0.1,8973
2375,2409,2023/6/14 00:00,20614653,379891834,18.5,18.55,18.35,18.35,-0.2,7464
2376,2409,2023/6/15 00:00,26570022,486644917,18.4,18.45,18.2,18.4,0.05,7531
2377,2409,2023/6/16 00:00,80302071,1502384696,18.6,18.9,18.6,18.65,0.25,14618
2378,2409,2023/6/19 00:00,184150968,3659393504,18.6,20.35,18.55,20.2,1.55,43480
2379,2409,2023/6/20 00:00,91328502,1805971474,20.2,20.2,19.6,19.6,-0.6,20638
2380,2409,2023/6/21 00:00,92633793,1865299152,19.75,20.5,19.75,20.1,0.5,23676
2381,2409,2023/6/26 00:00,66455831,1321952101,20.05,20.4,19.65,19.7,-0.4,18700
2382,2409,2023/6/27 00:00,67114386,1282373950,19.6,19.65,18.85,18.85,-0.85,24135
2383,2409,2023/6/28 00:00,34182570,644348625,19.1,19.15,18.7,18.7,-0.15,8956
2384,2409,2023/6/29 00:00,27557968,519006281,18.95,19.1,18.7,18.75,0.05,7713
2385,2409,2023/6/30 00:00,27082780,504662880,18.7,18.75,18.55,18.6,-0.15,7780
2386,2409,2023/7/3 00:00,29596242,552533384,18.8,18.95,18.55,18.55,-0.05,9430
2387,2409,2023/7/4 00:00,29867086,558710731,18.6,18.85,18.5,18.75,0.2,7809
2388,2409,2023/7/5 00:00,25708895,480475525,18.65,18.85,18.55,18.65,-0.1,7364
2389,2409,2023/7/6 00:00,93974275,1800547677,19.1,19.6,18.8,18.9,0.25,22214
2390,2409,2023/7/7 00:00,48277908,893569904,18.75,18.75,18.4,18.4,-0.5,14527
2391,2409,2023/7/10 00:00,30376595,562726888,18.4,18.7,18.35,18.6,0.2,6928
2392,2409,2023/7/11 00:00,63775240,1223512351,18.9,19.35,18.9,19.25,0.65,14692
2393,2409,2023/7/12 00:00,44882038,860592843,19.35,19.55,18.9,19.05,-0.2,12887
2394,2409,2023/7/13 00:00,28623733,548231691,19.25,19.35,19,19.05,0,7340
2395,2409,2023/7/14 00:00,30872965,590136085,19.2,19.3,18.95,19.1,0.05,7568
2396,2409,2023/7/17 00:00,39686757,768003823,19.15,19.5,19.1,19.45,0.35,9636
2397,2409,2023/7/18 00:00,44283306,847986795,19.55,19.6,19,19,-0.45,12478
2398,2409,2023/7/19 00:00,40455460,763110863,19.1,19.2,18.65,18.85,-0.15,18284
2399,2409,2023/7/20 00:00,26400670,501544104,18.95,19.2,18.8,19.15,0.3,7351
2400,2409,2023/7/21 00:00,43682660,837713270,19.2,19.4,19,19.2,0.05,9491
2401,2409,2023/7/24 00:00,33804176,644309144,19.35,19.4,18.9,18.9,-0.3,9345
2402,2409,2023/7/25 00:00,29451984,564868089,19.1,19.3,19,19.15,0.25,7779
2403,2409,2023/7/26 00:00,97289232,1918611050,19.25,20,19.25,19.8,0.65,26664
2404,2409,2023/7/27 00:00,283153028,5911485070,19.9,21.65,19.6,21.4,1.6,68179
2405,2409,2023/7/28 00:00,139690216,2964381873,21.4,21.6,20.85,21.25,-0.15,35630
2406,2409,2023/7/31 00:00,83689003,1751620910,21.5,21.55,20.6,20.7,-0.55,26169
2407,2409,2023/8/1 00:00,49387592,1037872272,20.8,21.25,20.75,20.95,0.25,12879
2408,2409,2023/8/2 00:00,60974697,1251463864,20.8,21,20.2,20.5,-0.45,22369
2409,2409,2023/8/4 00:00,36060590,745829140,20.5,20.9,20.4,20.85,0.35,10308
2410,2409,2023/8/7 00:00,45318164,922321829,20.75,20.8,20.2,20.4,-0.45,14945
2411,2409,2023/8/8 00:00,38644282,793172491,20.55,20.8,20.35,20.4,0,11533
2412,2409,2023/8/9 00:00,35252533,718809029,20.6,20.6,20.3,20.4,0,9498
2413,2409,2023/8/10 00:00,60024145,1150953134,19.75,19.8,18.9,18.95,X0.00,17501
2414,2409,2023/8/11 00:00,32214594,601655578,19,19.05,18.5,18.5,-0.45,11084
2415,2409,2023/8/14 00:00,31954589,579105787,18.45,18.45,18,18.1,-0.4,8666
2416,2409,2023/8/15 00:00,37022151,686495838,18.4,18.8,18.35,18.5,0.4,7693
2417,2409,2023/8/16 00:00,27833149,504536820,18.35,18.35,18,18.05,-0.45,9966
2418,2409,2023/8/17 00:00,32866984,585187371,17.9,18,17.55,17.9,-0.15,8816
2419,2409,2023/8/18 00:00,29537723,526119478,18,18.1,17.6,17.65,-0.25,8970
2420,2409,2023/8/21 00:00,11538472,205428756,17.7,17.9,17.7,17.8,0.15,3765
2421,2409,2023/8/22 00:00,37364327,666356692,18.05,18.1,17.7,17.7,-0.1,5559
2422,2409,2023/8/23 00:00,12405021,221173092,17.85,18,17.75,17.8,0.1,3676
2423,2409,2023/8/24 00:00,22427482,400953857,17.9,18.1,17.75,17.9,0.1,5260
2424,2409,2023/8/25 00:00,15813742,280637360,17.75,17.85,17.7,17.7,-0.2,5078
2425,2409,2023/8/28 00:00,16844925,300202702,17.75,18.1,17.65,17.7,0,5458
2426,2409,2023/8/29 00:00,11759567,208768066,17.85,17.9,17.7,17.75,0.05,3191
2427,2409,2023/8/30 00:00,21516856,381083806,17.85,17.9,17.6,17.75,0,6384
